time,vehicle_id,speed,acceleration,slope_degrees,road_grade_angle,x,y,edge_id,lane_id,signed_power_watts,consumption_power_watts
21.0,356,7.095896144737616,0.09061381451319939,0.0,0.0,5502.22,1995.39,:6247804737_1,:6247804737_1_0,3832.770854905841,3832.770854905841
22.0,189,0.08594598786803276,-0.18536862238364354,0.0,0.0,4760.852263068603,2052.5078353307176,906505545#3,906505545#3_0,984.8077613653948,984.8077613653948
23.0,189,0.0042041246973118125,-0.08174186317072095,0.0,0.0,4760.854466065051,2052.504254364378,906505545#3,906505545#3_0,1000.1393008167707,1000.1393008167707
23.0,83,8.416632,0.0,0.0,0.0,4975.704403721455,1436.1266760642795,43037129#1,43037129#1_0,2873.2992276296973,2873.2992276296973
24.0,189,0.0013325726816957283,-0.0028715520156160843,0.0,0.0,4760.855164344265,2052.5031193129084,906505545#3,906505545#3_0,1000.2570406274624,1000.2570406274624
24.0,356,0.25988080467551206,-0.7616698429607771,0.0,0.0,5508.589718891095,1994.9019973430209,-124184227#1,-124184227#1_0,650.7007516267699,650.7007516267699
24.0,83,7.961888829471327,-0.45474317052867264,0.0,0.0,4968.98270197354,1431.8595346307231,43037129#1,43037129#1_0,-4581.646218572707,0.0
25.0,189,0.00042214232603546276,-0.0009104303556602655,0.0,0.0,4760.855385550369,2052.502759742827,906505545#3,906505545#3_0,1000.0831041510318,1000.0831041510318
25.0,356,0.05145235916745305,-0.208428445508059,0.0,0.0,5508.64103330828,1994.898065996543,-124184227#1,-124184227#1_0,988.5016581076837,988.5016581076837
25.0,39,9.018891,0.0,0.0,0.0,5181.538545454546,2148.8665454545453,490631540#0,490631540#0_0,3039.2483262295727,3039.2483262295727
25.0,414,0.0,0.0,0.0,0.0,5098.76,1532.17,129216266#2,129216266#2_0,1000.0,1000.0
25.0,83,7.375106920643494,-0.5867819088278337,0.0,0.0,4962.756381794836,1427.9068765376462,43037129#1,43037129#1_0,-6165.130120570651,0.0
26.0,189,0.00015062297014827486,-0.0002715193558871879,0.0,0.0,4760.855464478063,2052.5026314460174,906505545#3,906505545#3_0,1000.0298469992798,1000.0298469992798
26.0,356,0.015699021917223305,-0.03575333725022974,0.0,0.0,5508.656690241667,1994.8968664734207,-124184227#1,-124184227#1_0,1001.9825778615691,1001.9825778615691
26.0,39,8.794248915973292,-0.2246420840267085,0.0,0.0,5175.203253517766,2154.049976627714,:10141723903_0,:10141723903_0_1,-1025.003402917217,0.0
26.0,83,7.525897422145836,0.15079050150234252,0.0,0.0,4956.402759062776,1423.8734028980919,43037129#1,43037129#1_0,4937.713939301144,4937.713939301144
27.0,189,0.0,-0.00015062297014827486,0.0,0.0,4760.855464478063,2052.5026314460174,906505545#3,906505545#3_0,1000.0,1000.0
27.0,356,0.003430961120257558,-0.012268060796965748,0.0,0.0,5508.660112004501,1994.8966043222358,-124184227#1,-124184227#1_0,1000.5964978606855,1000.5964978606855
27.0,83,7.140582580880046,-0.3853148412657905,0.0,0.0,4950.374432437897,1420.046437156267,43037129#1,43037129#1_0,-3031.523383450014,0.0
28.0,189,0.0,0.0,0.0,0.0,4760.855464478063,2052.5026314460174,906505545#3,906505545#3_0,1000.0,1000.0
28.0,286,8.711514000000001,0.0,0.0,0.0,4990.82,1137.26,42520941#1,42520941#1_0,2953.7539309607287,2953.7539309607287
28.0,356,0.0014101005922269813,-0.002020860528030577,0.0,0.0,5508.661518324662,1994.8964965799653,-124184227#1,-124184227#1_0,1000.2744248025334,1000.2744248025334
28.0,39,7.893146132981236,0.15678587358317753,0.0,0.0,5164.924925779935,2165.7771013626657,1108418334#0,1108418334#0_1,5240.77746966663,5240.77746966663
28.0,411,6.92223,0.0,0.0,0.0,5238.928275862069,2287.500344827586,43872044#5,43872044#5_0,2487.2350911922263,2487.2350911922263
28.0,83,8.07449999979396,0.9339174189139152,0.0,0.0,4943.557660447656,1415.7189422310885,43037129#1,43037129#1_0,18056.348045027305,18056.348045027305
29.0,189,0.0,0.0,0.0,0.0,4760.855464478063,2052.5026314460174,906505545#3,906505545#3_0,1000.0,1000.0
29.0,327,0.0,0.0,0.0,0.0,4864.16,1842.16,42819748#9,42819748#9_0,1000.0,1000.0
29.0,356,0.0001258686150812347,-0.0012842319771457465,0.0,0.0,5508.661643855828,1994.8964869626584,-124184227#1,-124184227#1_0,1000.0246835549818,1000.0246835549818
29.0,411,5.988190457036271,-0.9340395429637285,0.0,0.0,5242.507424181217,2282.698455793073,43872044#5,43872044#5_0,-9067.119313747406,0.0
29.0,83,7.52574962418691,-0.5487503756070504,0.0,0.0,4937.204162491742,1411.6855478032398,43037129#1,43037129#1_0,-5726.047015888074,0.0
30.0,189,0.0,0.0,0.0,0.0,4760.855464478063,2052.5026314460174,906505545#3,906505545#3_0,1000.0,1000.0
30.0,286,7.862166830884793,0.3089641611790288,0.0,0.0,5001.153240399347,1148.6856662195958,:530924816_1,:530924816_1_0,7646.318521490044,7646.318521490044
30.0,356,0.0,-0.0001258686150812347,0.0,0.0,5508.661643855828,1994.8964869626584,-124184227#1,-124184227#1_0,1000.0,1000.0
30.0,411,6.2116753343003985,0.22348487726412714,0.0,0.0,5246.220149668386,2277.717355761646,43872044#5,43872044#5_0,5126.952156367697,5126.952156367697
30.0,414,7.73644961969068,0.39486354084757647,0.0,0.0,5087.69806428213,1554.3883372985415,129216266#4,129216266#4_0,8881.027626089352,8881.027626089352
30.0,83,8.289827067048073,0.7640774428611623,0.0,0.0,4930.205603948671,1407.2426492257212,43037129#1,43037129#1_0,15669.170429556276,15669.170429556276
31.0,189,0.0,0.0,0.0,0.0,4760.855464478063,2052.5026314460174,906505545#3,906505545#3_0,1000.0,1000.0
31.0,286,8.017702016501257,0.15553518561646396,0.0,0.0,5006.554844571482,1154.5840611629205,831157582#1,831157582#1_0,5292.739225502817,5292.739225502817
31.0,356,0.0,0.0,0.0,0.0,5508.661643855828,1994.8964869626584,-124184227#1,-124184227#1_0,1000.0,1000.0
31.0,39,0.21702773359612493,-0.5573116098765908,0.0,0.0,5161.898052385256,2169.4282833865086,1108418334#0,1108418334#0_1,798.1332247897076,798.1332247897076
31.0,411,5.792884518366791,-0.41879081593360734,0.0,0.0,5249.682563403501,2273.07208122562,43872044#5,43872044#5_0,-2697.438172946735,0.0
31.0,414,8.198214563802608,0.4617649441119287,0.0,0.0,5084.06946495849,1561.739785278902,129216266#4,129216266#4_0,10482.703934273317,10482.703934273317
32.0,189,0.0,0.0,0.0,0.0,4760.855464478063,2052.5026314460174,906505545#3,906505545#3_0,1000.0,1000.0
32.0,286,8.451549233506935,0.4338472170056775,0.0,0.0,5012.296847397594,1160.7721057840595,831157582#1,831157582#1_0,10309.814020357539,10309.814020357539
32.0,356,0.0,0.0,0.0,0.0,5508.661643855828,1994.8964869626584,-124184227#1,-124184227#1_0,1000.0,1000.0
32.0,39,0.011913080668588049,-0.2051146529275369,0.0,0.0,5161.890446786535,2169.437457680148,1108418334#0,1108418334#0_1,997.4176720652018,997.4176720652018
32.0,411,4.875808662655036,-0.9170758557117553,0.0,0.0,5252.596839845548,2269.162203555634,43872044#5,43872044#5_0,-7049.3379156191395,0.0
32.0,414,7.662914419924633,-0.5353001438779756,0.0,0.0,5080.677794020282,1568.6112225043632,129216266#4,129216266#4_0,-5634.48841988892,0.0
33.0,189,0.0,0.0,0.0,0.0,4760.855464478063,2052.5026314460174,906505545#3,906505545#3_0,1000.0,1000.0
33.0,286,7.553002112532535,-0.8985471209744,0.0,0.0,5017.428375153932,1166.302253311404,831157582#1,831157582#1_0,-11100.907297573078,0.0
33.0,356,0.0,0.0,0.0,0.0,5508.661643855828,1994.8964869626584,-124184227#1,-124184227#1_0,1000.0,1000.0
33.0,39,0.001569588931153189,-0.01034349173743486,0.0,0.0,5161.889444723013,2169.438666424565,1108418334#0,1108418334#0_1,1000.2790033535495,1000.2790033535495
33.0,414,8.039920014404483,0.3770055944798507,0.0,0.0,5077.119257207255,1575.8207256580279,129216266#4,129216266#4_0,8912.314279968192,8912.314279968192
34.0,189,0.0,0.0,0.0,0.0,4760.855464478063,2052.5026314460174,906505545#3,906505545#3_0,1000.0,1000.0
34.0,327,6.408769560454525,-0.8939674905966966,0.0,0.0,4884.521898345856,1845.6252110497342,4744915#5,4744915#5_0,-9242.73633264787,0.0
34.0,356,0.0,0.0,0.0,0.0,5508.661643855828,1994.8964869626584,-124184227#1,-124184227#1_0,1000.0,1000.0
34.0,39,0.0005218114061864471,-0.0010477775249667421,0.0,0.0,5161.889111585995,2169.4390682728526,1108418334#0,1108418334#0_1,1000.1025801223074,1000.1025801223074
34.0,411,0.1634702313739079,-0.2830743625191672,0.0,0.0,5252.961446407777,2268.673036833006,43872044#5,43872044#5_0,938.7531240798978,938.7531240798978
34.0,414,7.772118464071095,-0.26780155033338815,0.0,0.0,5073.679251632567,1582.7900876015528,129216266#4,129216266#4_0,-1513.4308743046013,0.0
34.0,83,6.579363199366711,0.6667601670283396,0.0,0.0,4916.421955257201,1392.903709803323,4750176#9,4750176#9_0,11289.133272780544,11289.133272780544
35.0,189,0.0,0.0,0.0,0.0,4760.855464478063,2052.5026314460174,906505545#3,906505545#3_0,1000.0,1000.0
35.0,286,7.9723850231957964,-0.5907329984940599,0.0,0.0,5028.662635594433,1178.409197002753,831157582#1,831157582#1_0,-6784.588277197161,0.0
35.0,327,6.3301902714307605,-0.07857928902376443,0.0,0.0,4890.256012340939,1848.3060566142124,4744915#5,4744915#5_0,1335.748903546308,1335.748903546308
35.0,356,0.0,0.0,0.0,0.0,5508.661643855828,1994.8964869626584,-124184227#1,-124184227#1_0,1000.0,1000.0
35.0,39,0.0,-0.0005218114061864471,0.0,0.0,5161.889111585995,2169.4390682728526,1108418334#0,1108418334#0_1,1000.0,1000.0
35.0,411,0.0004117271187661464,-0.16305850425514176,0.0,0.0,5252.961692497549,2268.6727066718413,43872044#5,43872044#5_0,999.9458261565538,999.9458261565538
35.0,414,7.447791147609965,-0.32432731646113044,0.0,0.0,5070.382796079897,1589.4686209290398,129216266#4,129216266#4_0,-2273.6742047774046,0.0
35.0,83,7.132604757618874,0.5532415582521626,0.0,0.0,4918.846362040892,1386.1953762328499,4750176#9,4750176#9_0,10532.488797649848,10532.488797649848
36.0,189,0.0,0.0,0.0,0.0,4760.855464478063,2052.5026314460174,906505545#3,906505545#3_0,1000.0,1000.0
36.0,286,8.41354230573544,0.4411572825396437,0.0,0.0,5034.378816422632,1184.5694137596195,831157582#1,831157582#1_0,10390.709526217444,10390.709526217444
36.0,327,7.307619952096715,0.9774296806659546,0.0,0.0,4896.875517291238,1851.4008451901398,4744915#5,4744915#5_0,17051.440696373895,17051.440696373895
36.0,356,0.0,0.0,0.0,0.0,5508.661643855828,1994.8964869626584,-124184227#1,-124184227#1_0,1000.0,1000.0
36.0,39,0.0,0.0,0.0,0.0,5161.889111585995,2169.4390682728526,1108418334#0,1108418334#0_1,1000.0,1000.0
36.0,411,0.0,-0.0004117271187661464,0.0,0.0,5252.961692497549,2268.6727066718413,43872044#5,43872044#5_0,1000.0,1000.0
36.0,414,7.757748374092184,0.30995722648221946,0.0,0.0,5066.94915233219,1596.4250977638312,129216266#4,129216266#4_0,7569.390222963332,7569.390222963332
36.0,83,7.169260263505175,0.0366555058863014,0.0,0.0,4921.283228207957,1379.452567548581,4750176#9,4750176#9_0,3081.018046959454,3081.018046959454
37.0,189,0.0,0.0,0.0,0.0,4760.855464478063,2052.5026314460174,906505545#3,906505545#3_0,1000.0,1000.0
37.0,286,8.20989272798089,-0.2036495777545504,0.0,0.0,5039.95663723911,1190.5805226263935,831157582#1,831157582#1_0,-568.8314455337668,0.0
37.0,327,6.391953163606226,-0.9156667884904888,0.0,0.0,4902.665578335179,1854.1078474368721,4744915#5,4744915#5_0,-9497.269626803742,0.0
37.0,356,0.0,0.0,0.0,0.0,5508.661643855828,1994.8964869626584,-124184227#1,-124184227#1_0,1000.0,1000.0
37.0,39,0.0,0.0,0.0,0.0,5161.889111585995,2169.4390682728526,1108418334#0,1108418334#0_1,1000.0,1000.0
37.0,411,0.0,0.0,0.0,0.0,5252.961692497549,2268.6727066718413,43872044#5,43872044#5_0,1000.0,1000.0
37.0,414,7.93812640866337,0.18037803457118606,0.0,0.0,5063.435710596665,1603.54334116114,129216266#4,129216266#4_0,5646.1895230802365,5646.1895230802365
38.0,189,0.0,0.0,0.0,0.0,4760.855464478063,2052.5026314460174,906505545#3,906505545#3_0,1000.0,1000.0
38.0,286,7.547851152775378,-0.662041575205512,0.0,0.0,5045.1561582912145,1196.0387296398615,831157582#1,831157582#1_0,-7477.015803231434,0.0
38.0,327,6.659330751502998,0.2673775878967719,0.0,0.0,4908.697839613709,1856.9280845138098,4744915#5,4744915#5_0,6029.3559872314745,6029.3559872314745
38.0,356,0.0,0.0,0.0,0.0,5508.661643855828,1994.8964869626584,-124184227#1,-124184227#1_0,1000.0,1000.0
38.0,39,0.0,0.0,0.0,0.0,5161.889111585995,2169.4390682728526,1108418334#0,1108418334#0_1,1000.0,1000.0
38.0,411,0.0,0.0,0.0,0.0,5252.961692497549,2268.6727066718413,43872044#5,43872044#5_0,1000.0,1000.0
38.0,414,7.672066939394713,-0.2660594692686571,0.0,0.0,5060.040027686754,1610.4230048278027,129216266#4,129216266#4_0,-1457.9965057122167,0.0
38.0,83,8.157877244885794,-0.07740900104399806,0.0,0.0,4926.927116326942,1364.0645226302436,:533954389_1,:533954389_1_0,1524.7972459317803,1524.7972459317803
39.0,189,0.0,0.0,0.0,0.0,4760.855464478063,2052.5026314460174,906505545#3,906505545#3_0,1000.0,1000.0
39.0,286,7.875865958967746,0.32801480619236845,0.0,0.0,5050.6616270446475,1201.6578715762619,831157582#1,831157582#1_0,7962.386177813903,7962.386177813903
39.0,327,6.647488226730488,-0.011842524772510465,0.0,0.0,4914.719373507418,1859.7433062628274,4744915#5,4744915#5_0,2260.400402926222,2260.400402926222
39.0,356,0.0,0.0,0.0,0.0,5508.661643855828,1994.8964869626584,-124184227#1,-124184227#1_0,1000.0,1000.0
39.0,39,0.0,0.0,0.0,0.0,5161.889111585995,2169.4390682728526,1108418334#0,1108418334#0_1,1000.0,1000.0
39.0,411,0.0,0.0,0.0,0.0,5252.961692497549,2268.6727066718413,43872044#5,43872044#5_0,1000.0,1000.0
39.0,414,7.822932362631686,0.15086542323697305,0.0,0.0,5056.5775712276245,1617.437951903617,129216266#4,129216266#4_0,5106.331230544582,5106.331230544582
39.0,83,7.193385774564713,-0.9644914703210814,0.0,0.0,4929.102190851,1358.4532372014612,:6901021993_0,:6901021993_0_0,-11498.454026161744,0.0
40.0,189,0.0,0.0,0.0,0.0,4760.855464478063,2052.5026314460174,906505545#3,906505545#3_0,1000.0,1000.0
40.0,286,7.5865634332285605,-0.2893025257391857,0.0,0.0,5055.964864573725,1207.0706067552144,831157582#1,831157582#1_0,-1791.1132209949906,0.0
40.0,327,7.321887424833252,0.6743991981027646,0.0,0.0,4921.351802447611,1862.8441371359627,4744915#5,4744915#5_0,12589.082852793577,12589.082852793577
40.0,356,0.0,0.0,0.0,0.0,5508.661643855828,1994.8964869626584,-124184227#1,-124184227#1_0,1000.0,1000.0
40.0,39,0.0,0.0,0.0,0.0,5161.889111585995,2169.4390682728526,1108418334#0,1108418334#0_1,1000.0,1000.0
40.0,411,0.0,0.0,0.0,0.0,5252.961692497549,2268.6727066718413,43872044#5,43872044#5_0,1000.0,1000.0
40.0,414,8.469604155077391,0.646671792445705,0.0,0.0,5052.8292489857495,1625.0333661118443,:30294194_0,:30294194_0_0,13981.718846933918,13981.718846933918
41.0,189,0.0,0.0,0.0,0.0,4760.855464478063,2052.5026314460174,906505545#3,906505545#3_0,1000.0,1000.0
41.0,286,7.597347937302233,0.010784504073672707,0.0,0.0,5061.324537334986,1212.4398357882676,831157582#1,831157582#1_0,2823.3326188665724,2823.3326188665724
41.0,356,0.0,0.0,0.0,0.0,5508.661643855828,1994.8964869626584,-124184227#1,-124184227#1_0,1000.0,1000.0
41.0,39,0.0,0.0,0.0,0.0,5161.889111585995,2169.4390682728526,1108418334#0,1108418334#0_1,1000.0,1000.0
41.0,411,0.0,0.0,0.0,0.0,5252.961692497549,2268.6727066718413,43872044#5,43872044#5_0,1000.0,1000.0
41.0,414,8.179870289685928,-0.2897338653914634,0.0,0.0,5049.217096358799,1632.371533192703,129216266#5,129216266#5_0,-1990.7621363736353,0.0
42.0,189,0.0,0.0,0.0,0.0,4760.855464478063,2052.5026314460174,906505545#3,906505545#3_0,1000.0,1000.0
42.0,286,7.666294645435677,0.06894670813344383,0.0,0.0,5067.03493219596,1217.541474766032,831157582#1,831157582#1_0,3745.769519658204,3745.769519658204
42.0,327,6.5304955917299905,0.3852159735023406,0.0,0.0,4932.084651179618,1867.8770996130274,:30237481_2,:30237481_2_0,7487.069029563055,7487.069029563055
42.0,356,0.0,0.0,0.0,0.0,5508.661643855828,1994.8964869626584,-124184227#1,-124184227#1_0,1000.0,1000.0
42.0,39,0.0,0.0,0.0,0.0,5161.889111585995,2169.4390682728526,1108418334#0,1108418334#0_1,1000.0,1000.0
42.0,411,0.0,0.0,0.0,0.0,5252.961692497549,2268.6727066718413,43872044#5,43872044#5_0,1000.0,1000.0
42.0,414,8.458230392081456,0.2783601023955278,0.0,0.0,5046.2695649905,1638.3422375065709,129216266#6,129216266#6_0,7653.594611812454,7653.594611812454
43.0,189,0.0,0.0,0.0,0.0,4760.855464478063,2052.5026314460174,906505545#3,906505545#3_0,1000.0,1000.0
43.0,286,8.515800391846836,0.8495057464111593,0.0,0.0,5073.378098620386,1223.208428779047,831157582#1,831157582#1_0,17553.505643742905,17553.505643742905
43.0,327,7.287821041059792,0.7573254493298016,0.0,0.0,4938.586902624675,1870.9493429662095,4744915#8,4744915#8_0,13758.088587667738,13758.088587667738
43.0,356,0.0,0.0,0.0,0.0,5508.661643855828,1994.8964869626584,-124184227#1,-124184227#1_0,1000.0,1000.0
43.0,39,0.0,0.0,0.0,0.0,5161.889111585995,2169.4390682728526,1108418334#0,1108418334#0_1,1000.0,1000.0
43.0,411,0.0,0.0,0.0,0.0,5252.961692497549,2268.6727066718413,43872044#5,43872044#5_0,1000.0,1000.0
43.0,414,7.6561576267991,-0.8020727652823556,0.0,0.0,5042.886981083104,1645.2106701138393,129216266#6,129216266#6_0,-9766.007915084203,0.0
43.0,83,5.113371486355096,0.2969802013831213,0.0,0.0,4941.275451139308,1343.8704230692917,42884388#1,42884388#1_0,5137.050013500018,5137.050013500018
44.0,189,0.0,0.0,0.0,0.0,4760.855464478063,2052.5026314460174,906505545#3,906505545#3_0,1000.0,1000.0
44.0,286,8.266687021066003,-0.24911337078083307,0.0,0.0,5077.361890301312,1231.0710780628833,831157582#1,831157582#1_1,-1338.35286864594,0.0
44.0,327,6.671210144193023,-0.616610896866769,0.0,0.0,4944.612056148073,1873.813609201367,4744915#8,4744915#8_0,-5906.570376715865,0.0
44.0,356,0.0,0.0,0.0,0.0,5508.661643855828,1994.8964869626584,-124184227#1,-124184227#1_0,1000.0,1000.0
44.0,39,0.0,0.0,0.0,0.0,5161.889111585995,2169.4390682728526,1108418334#0,1108418334#0_1,1000.0,1000.0
44.0,411,0.0,0.0,0.0,0.0,5252.961692497549,2268.6727066718413,43872044#5,43872044#5_0,1000.0,1000.0
44.0,414,8.523275752347686,0.8671181255485862,0.0,0.0,5039.121293801892,1652.8570049924801,129216266#6,129216266#6_0,17872.469010651752,17872.469010651752
45.0,189,0.0,0.0,0.0,0.0,4760.855464478063,2052.5026314460174,906505545#3,906505545#3_0,1000.0,1000.0
45.0,286,8.141138383477495,-0.12554863758850843,0.0,0.0,5083.419629426868,1236.5243766007097,831157582#1,831157582#1_1,729.1337920951207,729.1337920951207
45.0,327,6.499423211266398,-0.17178693292662484,0.0,0.0,4950.482059013371,1876.6041191762677,4744915#8,4744915#8_0,122.40541420574573,122.40541420574573
45.0,356,0.0,0.0,0.0,0.0,5508.661643855828,1994.8964869626584,-124184227#1,-124184227#1_0,1000.0,1000.0
45.0,39,0.0,0.0,0.0,0.0,5161.889111585995,2169.4390682728526,1108418334#0,1108418334#0_1,1000.0,1000.0
45.0,411,0.0,0.0,0.0,0.0,5252.961692497549,2268.6727066718413,43872044#5,43872044#5_0,1000.0,1000.0
45.0,414,7.943520238418856,-0.5797555139288306,0.0,0.0,5035.611749584503,1659.983234111781,129216266#6,129216266#6_0,-6581.004612526177,0.0
46.0,286,8.065939754002297,-0.07519862947519762,0.0,0.0,5089.427330576762,1241.923547653469,:cluster_1911719125_1911719127_3213779628_3213779629_3213779630_4894487219_532408981_539147486_7223640753_7223640755_7223640758_7223640760_7223640763_2,:cluster_1911719125_1911719127_3213779628_3213779629_3213779630_4894487219_532408981_539147486_7223640753_7223640755_7223640758_7223640760_7223640763_2_1,1550.9430334348353,1550.9430334348353
46.0,327,6.956317067018822,0.4568938557524236,0.0,0.0,4956.764708994456,1879.590795306303,4744915#8,4744915#8_0,8933.487523266867,8933.487523266867
46.0,356,0.0,0.0,0.0,0.0,5508.661643855828,1994.8964869626584,-124184227#1,-124184227#1_0,1000.0,1000.0
46.0,414,7.815457765181341,-0.12806247323751485,0.0,0.0,5032.158784931202,1666.9945768207142,129216266#6,129216266#6_0,686.4917884669046,686.4917884669046
46.0,83,7.412635446890972,-0.462981098680757,0.0,0.0,4959.993020321069,1354.9298621453852,42884388#1,42884388#1_0,-4341.371725838265,0.0
47.0,286,8.473071601718233,0.40713184771593625,0.0,0.0,5096.136181472014,1247.2479922813468,:cluster_1911719125_1911719127_3213779628_3213779629_3213779630_4894487219_532408981_539147486_7223640753_7223640755_7223640758_7223640760_7223640763_2,:cluster_1911719125_1911719127_3213779628_3213779629_3213779630_4894487219_532408981_539147486_7223640753_7223640755_7223640758_7223640760_7223640763_2_1,9876.054474973898,9876.054474973898
47.0,327,6.78117851092305,-0.17513855609577167,0.0,0.0,4962.889181273814,1882.502276165637,4744915#8,4744915#8_0,46.8722233385887,46.8722233385887
47.0,356,0.0,0.0,0.0,0.0,5508.661643855828,1994.8964869626584,-124184227#1,-124184227#1_0,1000.0,1000.0
47.0,414,8.525703615421222,0.7102458502398807,0.0,0.0,5028.392024990444,1674.6430897650002,129216266#6,129216266#6_0,15168.321794255498,15168.321794255498
47.0,83,7.677011113676026,0.2643756667850541,0.0,0.0,4966.601822066716,1358.8347303236303,42884388#1,42884388#1_0,6788.99481852838,6788.99481852838
48.0,286,7.730587448283599,-0.7424841534346349,0.0,0.0,5102.754507624233,1251.4095553628003,:cluster_1911719125_1911719127_3213779628_3213779629_3213779630_4894487219_532408981_539147486_7223640753_7223640755_7223640758_7223640760_7223640763_2,:cluster_1911719125_1911719127_3213779628_3213779629_3213779630_4894487219_532408981_539147486_7223640753_7223640755_7223640758_7223640760_7223640763_2_1,-8934.605637108874,0.0
48.0,327,6.217980754527375,-0.5631977563956756,0.0,0.0,4968.504997271481,1885.1719495743748,4744915#8,4744915#8_0,-4776.85637157166,0.0
48.0,356,0.0,0.0,0.0,0.0,5508.661643855828,1994.8964869626584,-124184227#1,-124184227#1_0,1000.0,1000.0
48.0,414,7.6161644058821505,-0.9095392095390711,0.0,0.0,5025.027110576294,1681.4756439648474,129216266#6,129216266#6_0,-11369.217950167134,0.0
48.0,83,8.348488212182902,0.6714770985068759,0.0,0.0,4973.78866895976,1363.0811415210994,42884388#1,42884388#1_0,14209.81648992009,14209.81648992009
49.0,286,7.846274611224921,0.11568716294132209,0.0,0.0,5109.464370395558,1255.6037377751147,831157582#6,831157582#6_1,4560.460183115354,4560.460183115354
49.0,356,0.0,0.0,0.0,0.0,5508.661643855828,1994.8964869626584,-124184227#1,-124184227#1_0,1000.0,1000.0
49.0,411,6.591978437334784,0.9409559024009111,0.0,0.0,5264.007291453502,2253.5486794532976,:cluster_10044994212_10044994213_4921421154_557230343_8121955337_8121955338_8121955340_8121955341_3,:cluster_10044994212_10044994213_4921421154_557230343_8121955337_8121955338_8121955340_8121955341_3_0,14970.406813557569,14970.406813557569
